Type,Name,Title,Link,Author,AuthorGH,ScreenshotUrl,Description,SP2019,Categories,ColumnTypes,Tokens,Operators,Actions,Features,Classes
Column,generic-word-cloud,Word Cloud Column Formatting,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-word-cloud,Sai Bandaru,saiiiiiii,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-word-cloud/assets/screenshot.png,This sample demonstrates how to use SharePoint Column Formatting to generate a dynamic word cloud for list items.,,,General,,indexOf,,,
Column,generic-world-time,World Current Time,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-world-time,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-world-time/assets/screenshot.png,This sample demonstrates the side-by-side display and comparison of the current time in different countries around the world.,,Hover Cards,General,@now,toString|Number|abs|floor|ceiling|padStart|split,,customCardProps|directionalHint|forEach,ms-bgColor-themePrimary|ms-bgColor-themeLight|ms-bgColor-neutralPrimary--hover|ms-bgColor-neutralTertiary|ms-fontColor-themePrimary|ms-fontColor-white
Column,generic-yearly-gantt-chart,Yearly Gantt Chart,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-yearly-gantt-chart,Tetsuya Kawahara|Alvin Fong|DRVRogo|Chris Kent,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-yearly-gantt-chart/assets/screenshot.png,This sample demonstrates the display of a yearly Gantt chart.,,Hover Cards,General,@now,Number|Date|getYear|floor|toLocaleDateString,,customCardProps|directionalHint,ms-fontColor-themePrimary|ms-bgColor-themePrimary|ms-bgColor-themeTertiary|ms-bgColor-themeTertiary--hover|ms-bgColor-sharedRed10|ms-fontWeight-bold|ms-fontSize-l|ms-bgColor-themeLight--hover|ms-bgColor-neutralSecondary--hover|ms-bgColor-neutralTertiary|ms-bgColor-orangeLight--hover|ms-fontColor-themeTertiary|ms-fontColor-neutralPrimary|ms-fontColor-neutralSecondary|ms-fontColor-neutralTertiary|ms-fontSize-mi
Column,generic-youtube-thumbnail,YouTube Thumbnail,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-youtube-thumbnail,João Ferreira,joaoferreira,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-youtube-thumbnail/assets/screenshot.gif,This sample provides a thumbnail of a YouTube video that links to the video and a larger preview image on hover.,,Hover Cards,General,,indexOf|substring,,customCardProps|beakStyle|directionalHint,
Column,hyperlink-click-count,Count the Number of Clicks on a Link,https://github.com/pnp/List-Formatting/tree/master/column-samples/hyperlink-click-count,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/hyperlink-click-count/assets/screenshot.gif,This sample demonstrates counting the number of clicks on a link.,,Inline Editing,Hyperlink,,,setValue,,ms-fontColor-themePrimary|ms-bgColor-themePrimary|ms-bgColor-themePrimary--hover|ms-bgColor-themeLight|ms-bgColor-themeLighter|ms-fontColor-white|ms-fontColor-white--hover
Column,hyperlink-display-url,Display URLs in Hyperlink Column,https://github.com/pnp/List-Formatting/tree/master/column-samples/hyperlink-display-url,Watana|Tetsuya Kawahara,watana2,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/hyperlink-display-url/assets/screenshot.png,This sample demonstrates displaying a URL in a hyperlink column.,,,Hyperlink,,,,,ms-fontSize-s|ms-fontSize-xs
Column,hyperlink-embed,Displaying embedded content using the embed action,https://github.com/pnp/List-Formatting/tree/master/column-samples/hyperlink-embed,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/hyperlink-embed/assets/screenshot.png,This sample demonstrates displaying embedded content using the embed action.,,Icons,Hyperlink,,,embed,,ms-fontColor-themeDarker--hover|ms-fontColor-themePrimary|ms-fontSize-mi|ms-fontSize-s
Column,image-hyperlink,Changing Image Hyperlink Standard Behavior,https://github.com/pnp/List-Formatting/tree/master/column-samples/image-hyperlink,Hagen Deike,samurai-ka,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/image-hyperlink/assets/screenshot.png,"If you click on an image in a SharePoint list, the image is displayed as a preview. This formatter changes the standard behavior in which a link from another column is used. In this way, a click on the image has the same behavior as if the link had been clicked directly.",,,Image,,getThumbnailImage,,,
Column,image-lightbox,Image Lightbox,https://github.com/pnp/List-Formatting/tree/master/column-samples/image-lightbox,João Ferreira|Chris Kent,joaoferreira,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/image-lightbox/assets/screenshot.gif,This sample demonstrates showing the full size image in a lightbox (hover card) rather than opening this image in a new window.,,Icons|Hover Cards,Image,@window.innerHeight|@window.innerWidth,ceiling|getThumbnailImage,,customCardProps|beakStyle|directionalHint,ms-fontColor-themeLight|ms-fontColor-themeLight--hover|ms-fontColor-white|ms-bgColor-black
Column,location-address,Display Location Address Details,https://github.com/pnp/list-formatting/tree/master/column-samples/location-address,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/location-address/assets/screenshot.png,Location columns provide several properties that can be accessed to provide more information to users. This sample pulls out sub properties to turn the standard Display Name only to a full address and provides a link to Bing Maps for a given location.,,,Location,,,,,
Column,location-bing-maps,Location Bing Maps,https://github.com/pnp/List-Formatting/tree/master/column-samples/location-bing-maps,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/location-bing-maps/assets/screenshot.gif,This sample demonstrates how to use a Location column to display details and a Map from Bing.,,Icons|Inline Editing|Hover Cards,Location,,length,,inlineEditField|customCardProps|directionalHint,ms-bgColor-themePrimary|ms-fontColor-themePrimary|ms-fontColor-white|ms-fontWeight-semibold|ms-fontSize-28|ms-fontSize-20|ms-fontSize-18
Column,location-weather,Display Location Weather Details,https://github.com/pnp/list-formatting/tree/master/column-samples/location-weather,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/location-weather/assets/screenshot.png,This sample utilizes sub properties of a Location column to build an image that pulls weather from WeatherForYou.com,,,Location,,,,,
Column,managed-metadata-button,Managed Metadata Values to Buttons,https://github.com/pnp/List-Formatting/tree/master/column-samples/managed-metadata-button,Daniel Giessenburg,DAGiessenburg,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/managed-metadata-button/assets/screenshot.png,"This sample demonstrates changing managed metadata (multiple) values to buttons that open (external) sites, documents or items on other links.",,,Managed Metadata,,,,forEach,ms-bgColor-gray30|ms-fontColor-sharedGray30|ms-fontColor-black--hover
Column,managed-metadata-tag,Display Tags,https://github.com/pnp/List-Formatting/tree/master/column-samples/managed-metadata-tag,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/managed-metadata-tag/assets/screenshot.png,This sample demonstrates changing managed metadata values to tag-like appearance.,,,Managed Metadata,,,,forEach,ms-fontColor-themePrimary|ms-bgColor-white|ms-fontColor-white|ms-bgColor-themePrimary|ms-fontSize-s
Column,managed-metadata-tag-icon,Managed Metadata Tag Icon,https://github.com/pnp/List-Formatting/tree/master/column-samples/managed-metadata-tag-icon,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/managed-metadata-tag-icon/assets/screenshot.png,This sample displays a tag icon to the left of the value in the managed metadata column.,,Icons,Managed Metadata,,length,,forEach,ms-bgColor-themePrimary|ms-fontColor-white|ms-font-s
Column,multi-choice-color-circles,Color Circles,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-choice-color-circles,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-color-circles/assets/screenshot.png,This sample demonstrates displaying a circle of the color of the value of the choices.,,SVG,Multi-Choice,,length|split|cos|sin|loopIndex,,forEach,
Column,multi-choice-country-flags,Multiple Choice Country Flags,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-choice-country-flags,Ganesh Sanap,ganesh-sanap,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-country-flags/assets/screenshot.png,This sample demonstrates displaying flags of the counties selected in the multiple selection SharePoint choice column.,,Image|Inline Editing,Multi-Choice,@currentField,,,forEach|inlineEditField,
Column,multi-choice-foreach,Multi-Choice forEach,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-choice-foreach,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-foreach/assets/screenshot.png,This sample demonstrates usage of the forEach property to create template elements applied to each choice in a multi-select choice field.,,,Multi-Choice,,,,forEach,ms-bgColor-themePrimary|ms-fontColor-white
Column,multi-choice-icons,Multi-Choice Icons,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-choice-icons,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-icons/assets/screenshot.png,"This sample demonstrates using the indexOf and join functions (O365 only) to test if a multi-select choice field has a selected choice. Providing icons of the known choices and applying themed colors based on if the given choice is selected or not creates an intuitive, easy to understand visualization that doesn't suffer from varying item order or text formatting issues.",,Icons,Multi-Choice,,indexOf|join,,,ms-fontColor-themeDark|ms-fontColor-neutralLight
Column,multi-choice-links,Multi-Choice Links,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-choice-links,Anoop Tatti|Abhijeet Jadhav,anoopt,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-links/assets/screenshot.png,This sample shows how we can display multiple links in a single column using the multi-choice column.,,,Multi-Choice,,indexOf|substring|lastIndexOf,,forEach,ms-bgColor-themeLight|ms-bgColor-themeLighter--hover|ms-fontColor-themeDark|ms-fontWeight-regular|ms-fontSize-sPlus|ms-fontSize-s
Column,multi-choice-list,Bulleted and Numbered List,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-choice-list,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-list/assets/screenshot.png,This sample demonstrates displaying Multi-Select Choice column values like a bulleted and numbered list.,,Icons,Multi-Choice,,loopIndex,,forEach,
Column,multi-choice-thumbnail,Multiple thumbnail,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-choice-thumbnail,Federico Sapia,Fedes365,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-thumbnail/assets/screenshot.png,This tutorial will help you create a multiple thumbnail through images URLs listed in a multiple choice column.,,Icons|Inline Editing,Multi-Choice,@now,Number,setValue,forEach,ms-fontColor-white--hover|sp-css-backgroundColor-LightPurpleText|sp-css-backgroundColor-LightPurpleText--hover|sp-css-color-LightPurpleText|sp-css-color-WhiteFont|sp-css-color-WhiteText
Column,multi-choice-workcategory-pill,"Work Progress Category Pill ",https://github.com/pnp/list-formatting/tree/master/column-samples/multi-choice-workcategory-pill,Ganesh Sanap|Tetsuya Kawahara,ganesh-sanap,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-choice-workcategory-pill/assets/screenshot.png,This JSON sample demonstrates how you can format the work progress category choices as pills found in the newly released Microsoft Lists Work progress tracker template.,,Icons,Multi-Choice,,,,forEach,sp-css-backgroundColor-errorBackground|sp-css-backgroundColor-warningBackground|sp-css-backgroundColor-successBackground|sp-css-backgroundColor-blue|sp-css-backgroundColor-neutralBackground|sp-css-backgroundColor-blueBackground07|sp-field-borderBottomRegular|sp-field-borderBottomSolid
Column,multi-lookup-projected-field,Multi-lookup fields and projected fields,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-lookup-projected-field,Chris Kent|Tim Hunt,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-lookup-projected-field/assets/screenshot.png,"Lookup columns that support multiple values can be formatted using the advanced `forEach` property. Unfortunately, the way values are returned for any projected fields (additional columns associated to your lookup column) can present unique challenges. This sample provides two formats illustrating the difference in how these columns are formatted.",,,Multi-Lookup,,split,,forEach,
Column,multi-person-currentuser,Highlight the Current User (Using a Multi-Person Column),https://github.com/pnp/list-formatting/tree/master/column-samples/multi-person-currentuser,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-currentuser/assets/screenshot.png,This sample uses the @me keyword to check if the person field contains the current user and shows that entry using a different color and weight. This is a dynamic check that will always highlight the user using the list (not the creater of the format). This template could easily be extended to apply different/additional styles or icons as desired by simply copying the same expression logic for other fields.,,,Multi-Person,@me,indexOf|join,,,ms-fontColor-themePrimary|ms-fontWeight-semibold
Column,multi-person-facepile,Multi-Person Facepile,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-person-facepile,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-facepile/assets/screenshot.png,This sample provides rounded images for each person in a multi-select person field.,,,Multi-Person,@currentWeb,toString|loopIndex|join|length,,forEach,ms-fontColor-neutralSecondary|ms-bgColor-neutralLight
Column,multi-person-favorite,Multi person favorite,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-person-favorite,Alexander Henkel,numsegarn,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-favorite/assets/screenshot.png,Mark a list item as a favorite,,Icons|Inline Editing,Multi-Person,@me,removeFrom|appendTo|indexOf,setValue,,ms-Link|ms-fontColor-themePrimary
Column,multi-person-inlineedit-pill,Multi-Person inline edit pill,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-person-inlineedit-pill,Hubert Lam,z3019494,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-inlineedit-pill/assets/screenshot.gif,"This sample provides a pill style for each person in a multi-select person field, whilst allowing inline edits.",,Inline Editing|Hover Cards,Multi-Person,,getUserImage,,defaultHoverField|forEach|inlineEditField,ms-bgColor-neutralLight|ms-fontColor-neutralPrimary
Column,multi-person-mailto,Multi-Person Mail To Link,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-person-mailto,Ganesh Sanap,ganesh-sanap,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-mailto/assets/screenshot.png,This column formatting sample demonstrates how to add a mailto: link for each person in a multiple selection person column.,,Icons,Multi-Person,,,,forEach,ms-fontColor-themePrimary|sp-field-quickAction
Column,multi-person-reaction,Reacting and displaying users who have reacted,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-person-reaction,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-reaction/assets/screenshot.gif,This sample demonstrates how to react and display users who have reacted.,,Inline Editing|Hover Cards,Multi-Person,@me,indexOf|length|getUserImage|appendTo|removeFrom,setValue,forEach|customCardProps|directionalHint,ms-bgColor-themeTertiary--hover
Column,multi-person-teams-chat-link,Multi-Person Teams Chat Link,https://github.com/pnp/List-Formatting/tree/master/column-samples/multi-person-teams-chat-link,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-teams-chat-link/assets/screenshot.png,This sample demonstrates creating a deep link to a Microsoft Teams chat. This format works both within Microsoft Teams and within SharePoint Online.,,Icons|Microsoft Teams,Multi-Person,,join,,,ms-fontColor-themePrimary|ms-fontColor-themeDark--hover
Column,multi-person-unique-reaction,Like / Dislike - Unique reaction,https://github.com/pnp/list-formatting/tree/master/column-samples/multi-person-unique-reaction,Michel Mendes,michelcarlo,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/multi-person-unique-reaction/assets/screenshot.gif,This sample provides rounded images for each person in a multi-select person field.,,Icons|Inline Editing,Multi-Person,@me,indexOf|length|appendTo|removeFrom,setValue,,ms-fontColor-themePrimary|ms-fontColor-themeDarker--hover
Column,number-abs-tolerance-comparison,Tolerance Comparison,https://github.com/pnp/list-formatting/tree/master/column-samples/number-abs-tolerance-comparison,David Warner II,PopWarner,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-abs-tolerance-comparison/assets/screenshot.png,Display if a value is within the expected tolerance.,,Icons,Number,,abs,,,sp-field-trending--up|sp-field-trending--down
Column,number-background-color-shading,Shaded Backgrounds,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-background-color-shading,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-background-color-shading/assets/screenshot.png,This sample demonstrates how to change the shade of the background color according to the value of the number column.,,,Number,,,,,ms-bgColor-themeTertiary
Column,number-battery,Number Battery,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-battery,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-battery/assets/screenshot.png,This sample changes the appearance of the values in number columns (percent)  to look like a battery.,,,Number,,,,,ms-fontColor-neutralPrimary|ms-bgColor-neutralPrimary|ms-bgColor-yellow|ms-bgColor-red|ms-bgColor-tealLight|ms-fontColor-themePrimary|ms-bgColor-themePrimary|ms-bgColor-themeLight
Column,number-circle-in-circle,Number Circle in Circle,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-circle-in-circle,Geert de Kooter,gdk-max,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-circle-in-circle/assets/screenshot.png,This sample shows how the percentage value in a column can be displayed as the area of a circle within another circle.,,SVG,Number,,pow,,,ms-bgColor-themeLight|ms-fontColor-themePrimary|ms-bgColor-white|ms-fontColor-themeDarker
Column,number-conditional-format,Minimum Value Highlight,https://github.com/pnp/list-formatting/tree/master/column-samples/number-conditional-format,Vesa Juvonen,VesaJuvonen,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-conditional-format/assets/screenshot.png,"This example uses the conditional operator ? to apply a class (sp-field-severity--warning) to the parent div element when the value in the current field is less than or equal to 70. This causes the field to be highlighted when the value is less than or equal to 70, and appear normally if it's greater than 70.",Y,Icons,Number,,,,,sp-field-severity--warning
Column,number-conditional-progress-color,Conditional Progress Color,https://github.com/pnp/list-formatting/tree/master/column-samples/number-conditional-progress-color,Ari Gunawan,AriGunawan,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-conditional-progress-color/assets/screenshot.png,This sample demonstrates displaying progress bar with conditional color based on the value.,Y,,Number,,,,,ms-fontColor-alert|sp-css-backgroundColor-errorBackground40|sp-css-borderTop-errorBorder|ms-fontColor-sharedOrange20|ms-fontColor-sharedGreenCyan10|sp-css-backgroundColor-warningBackground40|sp-css-borderTop-warningBorder|sp-css-backgroundColor-successBackground40|sp-css-borderTop-successBorder
Column,number-countup-countdown,Display Count Up and Count Down Buttons,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-countup-countdown,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-countup-countdown/assets/screenshot.gif,This sample demonstrates a button with a number increasing by one and a button with a number decreasing by one.,,Icons|Inline Editing,Number,,,setValue,,ms-bgColor-themePrimary|ms-bgColor-themeDark--hover|ms-fontColor-white
Column,number-data-bar,Data Bar,https://github.com/pnp/list-formatting/tree/master/column-samples/number-data-bar,Vesa Juvonen|Chris Kent,VesaJuvonen,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-data-bar/assets/screenshot.png,"These formats apply background-color and border-top styles to create a data bar visualization of @currentField, which is a number field. These styles are applied using the special column formatting class sp-field-dataBars. The bars are sized differently for different values based on the way the width attribute of the main div is set.",Y,,Number,,toString,,,sp-field-dataBars
Column,number-data-bar-multi-color,Multi-Colored Databars,https://github.com/pnp/list-formatting/tree/master/column-samples/number-data-bar-multi-color,Ganesh Sanap,ganesh-sanap,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-data-bar-multi-color/assets/screenshot.png,This column formatting sample demonstrates how to show the number column as data bars with multiple colors.,Y,,Number,,,,,
Column,number-data-plant,Format a column with multi-path SVGs,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-data-plant,Luise Freese,LuiseFreese,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-data-plant/assets/screenshot.png,"This formats applies different SVGs with multiple paths to a number field, depending on the value of the field.",,SVG,Number,,,,,
Column,number-decimal-binary,Decimal to Binary Conversion,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-decimal-binary,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-decimal-binary/assets/screenshot.gif,This sample provides decimal conversion to binary using standard List formatting math functions.,,Inline Editing,Number,,Number|floor,,inlineEditField,ms-bgColor-themeLighter|ms-fontColor-themePrimary|ms-fontWeight-bold|ms-fontSize-18|sp-field-borderAllSolid
Column,number-doughnut-chart,Doughnut Chart,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-doughnut-chart,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-doughnut-chart/assets/screenshot.png,Changes the appearance of the values in number columns (percent) to a donut chart.,,Icons|SVG|Hover Cards,Number,,cos|sin,,customCardProps|directionalHint,ms-fontColor-themePrimary|ms-fontColor-neutralQuaternaryAlt
Column,number-emoji-progressbar,Progress bar using text or emoji,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-emoji-progressbar,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-emoji-progressbar/assets/screenshot.png,This sample demonstrates the use of text symbols and emoji to display a progress bar.,,,Number,,padStart,,,ms-fontColor-themePrimary
Column,number-gauge,Number Gauge,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-gauge,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-gauge/assets/screenshot.png,This sample demonstrates combining a fixed SVG (gauge background) with a dynamic SVG (needle). It makes understanding number columns (percent) very intuitive.,,SVG,Number,,toString|cos|sin,,,
Column,number-gradation,Number Gradation,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-gradation,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-gradation/assets/screenshot.png,This sample demonstrates a gradual background color change between the minimum and maximum values.,,,Number,,abs,,,
Column,number-heart-in-heart,Heart in Heart,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-heart-in-heart,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-heart-in-heart/assets/screenshot.png,This sample demonstrates how to change the size of a heart by using the percent value of a numeric column.,,SVG,Number,,,,,ms-fontColor-themePrimary
Column,number-heart-shading,Heart Shading,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-heart-shading,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-heart-shading/assets/screenshot.png,This sample demonstrates how to express percentages in terms of the color shading of a heart displayed in SVG.,,SVG,Number,,,,,ms-fontColor-themePrimary
Column,number-icon-progressbar,Icon Progress Bar,https://github.com/pnp/list-formatting/tree/master/column-samples/number-icon-progressbar,Julien Seguin,[NA],https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-icon-progressbar/assets/screenshot.png,"This sample demonstrates creating a progress bar using icons. The number column represents the stage in a process and the format provides a visual indicator of where an item is in relation to the process by showing the previous steps as completed, highlighting the current step, and indicating which steps remain.",,Icons,Number,,,,,ms-fontColor-green|ms-fontColor-greenLight|ms-fontColor-neutralLight
Column,number-icon-repeat,Display icons by repeating,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-icon-repeat,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-icon-repeat/assets/screenshot.png,This sample demonstrates the use of the padStart and split operators to repeatedly display icons for the number of values in the number column.,,Icons,Number,,split|padStart|floor,,forEach,
Column,number-level-bar,Number Level Bar,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-level-bar,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-level-bar/assets/screenshot.png,This sample demonstrates displaying a percentage across a bar. End users are able to edit the values by increasing/decreasing in 25% increments using arrow buttons.,,Icons|Inline Editing,Number,,,setValue,,ms-bgColor-black|ms-bgColor-yellow|ms-bgColor-orangeLight|ms-bgColor-redDark|ms-bgColor-greenLight|ms-fontColor-themePrimary--hover|ms-fontColor-neutralPrimary|ms-fontColor-neutralLight
Column,number-linear-gauge,Linear Gauge,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-linear-gauge,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-linear-gauge/assets/screenshot.png,This sample demonstrates displaying a linear gauge from a regular string set to the split operator.,,Charts|Icons,Number,,split|substring|indexOf|lastIndexOf|Number|toString,,forEach,ms-fontColor-Primary|ms-fontSize-mi|ms-fontSize-s|ms-fontSize-sPlus
Column,number-localization,Number Localization,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-localization,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-localization/assets/screenshot.png,This sample demonstrates changing text output based on the @lcid token. This allows you to provide localized text within your format ensuring that users in various regions can use your formats without issue.,,,Number,@lcid,length,,,ms-fontColor-orange|ms-fontColor-orangeLight|ms-fontColor-red|ms-fontColor-redDark
Column,number-per-100-people-grid,Per 100 People Grid,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-per-100-people-grid,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-per-100-people-grid/assets/screenshot.png,This sample demonstrates displaying a grid of 100 dots where dots are colored based on how many of something per 100 people.,,,Number,,loopIndex|ceiling,,columnFormatterReference|forEach,ms-fontColor-themePrimary|ms-fontColor-neutralSecondary|ms-bgColor-themePrimary|ms-bgColor-neutralQuaternaryAlt
Column,number-piechart,Pie Chart,https://github.com/pnp/list-formatting/tree/master/column-samples/number-piechart,Aaron Miao|Chris Kent,aaronmi,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-piechart/assets/screenshot.png,This example renders whole pie in neutralLight with radius 50 and the number% (column value) as a slice of the pie in blue using `<svg>` with `<path>` tags. The number% displayed at the bottom of the pie in neutralPrimary.,Y,SVG,Number,,toString|sin|cos,,,ms-fontColor-neutralPrimary|ms-bgColor-neutralLight|ms-fontWeight-light|ms-fontSize-xl
Column,number-quiz-smiley-face,Quiz Results with Emoji,https://github.com/pnp/list-formatting/tree/master/column-samples/number-quiz-smiley-face,Matt Maher,Maher256,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-quiz-smiley-face/assets/screenshot.png,"This allows teachers to show smiley faces next to quiz results similar to how they do it on paper. The number (based on a 0-100 score) will indicate if its a smiley or frown, which come from the Offie UI Fabric Icon set. If the number is above 90 the student gets a super smiley (`Emoji`), above 75 regular smile (`Emoji2`), above 60 neutral smiley (`EmojiNeutral`), below 60 a frown (`EmojiDisappointed`), and anything else gets an `Unknown`.",Y,Icons,Number,,,,,
Column,number-star-rating,Star Rating,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-star-rating,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-star-rating/assets/screenshot.png,This sample demonstrates changing the value of a number column to a star rating.,,,Number,,,,,ms-fontColor-neutralTertiaryAlt|ms-fontColor-themePrimary
Column,number-trending-icon,"Show trending up/trending down icons ",https://github.com/pnp/list-formatting/tree/master/column-samples/number-trending-icon,Vesa Juvonen|David Warner II,VesaJuvonen,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-trending-icon/assets/screenshot.png,"These formats rely on two number fields, Before and After, for which the values can be compared. They show the appropriate trending icon next to the value of the After field, depending on that field's value compared to the value in Before. The sp-field-trending--up class is used when After's value is higher; the sp-field-trending--down class is used when After's value is lower. No icon is shown when they are equal (padding is added to keep consistent alignment).",Y,Icons,Number,,toString,,,sp-field-trending--up|sp-field-trending--down
